id,name,hospital_name,expert,postal,street_address,phone_number,address_x,address_y,congestion,possible,url
173,中村 知実,中村病院,内科,296-0231,千葉県鴨川市釜沼,77-0507-3438,139.98392,35.1465,0.7724972155645932,1,http://www.yamazaki.org/
174,木村 涼平,木村医院,外科,779-4304,徳島県美馬郡つるぎ町一宇（その他）,090-6273-5138,134.0929,33.93476,0.7737430920372401,1,https://www.ishikawa.jp/
175,佐藤 翔太,佐藤クリニック,内科,375-0013,群馬県藤岡市上戸塚,070-4286-9237,139.09741,36.24553,0.20470742472762293,0,https://www.nakamura.jp/
176,鈴木 淳,鈴木病院,外科,872-1201,大分県豊後高田市夷,080-3130-0192,131.53884,33.62765,0.8877630867526091,1,https://ishii.com/
177,太田 翼,太田医院,耳鼻科,959-2325,新潟県新発田市天王,090-5552-1328,139.26646,37.90014,0.551942078812806,1,https://www.ishii.com/
178,藤井 香織,藤井クリニック,眼科,709-2124,岡山県岡山市北区御津高津,070-0123-5000,133.90974,34.79828,0.4776010083192779,0,https://endo.com/
179,村上 裕美子,村上病院,内科,769-2702,香川県東かがわ市松原,070-2649-4236,134.45471,34.28844,0.6743983675258394,1,http://www.inoue.net/
180,渡辺 さゆり,渡辺医院,内科,940-2501,新潟県長岡市寺泊野積,080-5951-5759,138.74908,37.6868,0.10229203352357319,1,https://yoshida.com/
181,山本 篤司,山本クリニック,外科,968-0607,福島県南会津郡只見町布沢鳥屋山,090-7831-6778,139.42887,37.32853,0.9725883635985119,1,http://www.maeda.net/
182,山本 知実,山本病院,内科,506-0271,岐阜県飛騨市河合町舟原,090-9341-8925,137.04442,36.20141,0.3224975509577276,0,https://www.suzuki.com/
183,森 陽一,森医院,外科,739-2402,広島県東広島市安芸津町三津,090-2264-2489,132.81366,34.30268,0.7528885166825731,1,http://www.tanaka.jp/
184,高橋 和也,高橋クリニック,耳鼻科,798-1501,愛媛県北宇和郡鬼北町上鍵山,080-7667-7052,132.7754,33.33749,0.26184085973939364,1,http://okamoto.jp/
185,後藤 京助,後藤病院,眼科,428-0212,静岡県島田市川根町笹間下,13-5502-1721,138.10632,34.9776,0.39715392058700205,0,http://matsumoto.com/
186,加藤 太一,加藤医院,内科,819-1641,福岡県糸島市二丈吉井,090-3878-4171,130.06685,33.52971,0.7032598710686266,1,https://takahashi.jp/
187,吉田 美加子,吉田クリニック,内科,781-4221,高知県香美市香北町白川,070-7724-0155,133.74918,33.64685,0.10799971587096158,1,https://www.nakamura.com/
188,阿部 舞,阿部病院,外科,695-0017,島根県江津市和木町,070-5628-1159,132.16762,35.04478,0.24139968688275637,1,http://kimura.jp/
189,佐藤 くみ子,佐藤医院,内科,671-1263,兵庫県姫路市余部区上川原,080-2791-0606,134.55984,34.80896,0.3321294334950575,0,http://www.suzuki.jp/
190,中村 千代,中村クリニック,外科,431-0403,静岡県湖西市大知波,090-6206-0141,137.50467,34.77115,0.13833090649734292,1,https://www.ito.com/
191,山下 和也,山下病院,耳鼻科,413-0300,静岡県賀茂郡東伊豆町（その他）,080-5114-4536,138.99812,34.85169,0.9962063378599647,1,http://tanaka.jp/
192,中村 陽一,中村医院,眼科,940-0241,新潟県長岡市北荷頃,090-5063-7074,138.98338,37.44719,0.5984958992100523,0,http://yoshida.com/
193,石川 学,石川クリニック,内科,416-0946,静岡県富士市五貫島,74-9960-5758,138.66568,35.10129,0.6249445703328385,1,http://www.yamamoto.com/
194,伊藤 英樹,伊藤病院,内科,509-3505,岐阜県高山市一之宮町,080-0216-6440,137.22002,36.08066,0.3444512853538818,1,http://yamada.jp/
195,遠藤 あすか,遠藤医院,外科,959-2708,新潟県胎内市中村浜,090-7019-6368,139.35354,38.07065,0.8389008804029631,1,https://www.suzuki.com/
196,小林 康弘,小林クリニック,内科,321-1661,栃木県日光市中宮祠,070-6266-5892,139.42462,36.73208,0.45819936443944853,0,https://nakamura.jp/
197,高橋 学,高橋病院,外科,382-0817,長野県上高井郡高山村山田牧場,090-6245-7553,138.51342,36.64,0.4650834639374717,1,https://www.saito.jp/
198,岡本 幹,岡本医院,耳鼻科,389-2700,長野県下水内郡栄村（その他）,56-5228-4165,138.55414,36.83099,0.3774199793841644,1,http://takahashi.jp/
199,藤田 七夏,藤田クリニック,眼科,942-0336,新潟県上越市浦川原区飯室,070-8340-5590,138.37859,37.16619,0.24121652353281697,0,http://suzuki.jp/
200,山田 美加子,山田病院,内科,967-0528,福島県南会津郡檜枝岐村葭ヶ平,070-4732-8392,139.31436,37.1501,0.23824503354082094,1,https://www.nishimura.net/
201,佐々木 治,佐々木医院,内科,937-0000,富山県魚津市古鹿熊,89-5232-6306,137.46637,36.75805,0.6474570430497825,1,http://www.takahashi.jp/
202,藤田 くみ子,藤田クリニック,外科,519-0271,三重県鈴鹿市西庄内町,090-1841-6500,136.45921,34.92251,0.0641276426420766,1,http://kobayashi.com/
203,後藤 直樹,後藤病院,内科,758-0001,山口県萩市相島,080-4713-5111,131.26686,34.47359,0.816415585216672,0,http://yamashita.com/
204,鈴木 裕美子,鈴木医院,外科,798-0101,愛媛県宇和島市三浦東,93-0776-5386,132.51012,33.18084,0.4679671626171037,1,http://www.hashimoto.jp/
205,山口 拓真,山口クリニック,耳鼻科,378-0400,群馬県利根郡片品村（その他）,080-2342-6217,139.33293,36.81558,0.18895880907785834,1,http://www.hayashi.jp/
206,伊藤 晃,伊藤病院,眼科,999-7701,山形県東田川郡庄内町跡,11-7175-3534,139.90322,38.8587,0.1221900942774955,0,https://www.takahashi.com/
207,藤田 真綾,藤田医院,内科,656-0961,兵庫県南あわじ市沼島,080-2491-8145,134.89374,34.16418,0.23298566104132667,1,https://sasaki.jp/
208,橋本 千代,橋本クリニック,内科,869-2704,熊本県阿蘇郡産山村田尻,19-9294-8158,131.1709,33.00658,0.4111283288183176,1,http://ota.org/
209,鈴木 裕美子,鈴木病院,外科,437-1303,静岡県掛川市沖之須,33-6801-8601,137.96229,34.65414,0.6512902855090265,1,http://www.mori.com/
210,佐藤 明美,佐藤医院,内科,949-4309,新潟県三島郡出雲崎町勝見,080-0338-0404,138.59311,37.57721,0.21261590107687256,0,https://ota.jp/
211,山田 和也,山田クリニック,外科,709-0402,岡山県和気郡和気町日笠上,090-7823-8357,134.16073,34.84561,0.8432915956077712,1,https://www.suzuki.jp/
212,高橋 裕美子,高橋病院,耳鼻科,669-5253,兵庫県朝来市和田山町久世田,60-1795-7512,134.83188,35.28421,0.8314865065229412,1,https://ishikawa.jp/
213,佐藤 英樹,佐藤医院,眼科,938-0815,富山県黒部市福平,090-2978-3626,137.518,36.79825,0.6675610772683149,0,http://www.hashimoto.org/
214,佐藤 さゆり,佐藤クリニック,内科,769-0318,香川県仲多度郡まんのう町山脇,070-3575-9666,133.81528,34.11841,0.9030592678079069,1,http://www.tanaka.jp/
215,中島 春香,中島病院,内科,699-3222,島根県浜田市三隅町折居,090-3744-1216,131.93401,34.83927,0.58441889816046,1,https://www.yamada.com/
216,斉藤 亮介,斉藤医院,外科,648-0402,和歌山県伊都郡高野町東富貴,070-5371-7025,135.71564,34.25996,0.06612625323628363,1,https://yamamoto.net/
217,池田 明美,池田クリニック,内科,824-0022,福岡県行橋市稲童　　　　　　,090-6363-4270,131.01747,33.69431,0.2317856259294142,0,https://yamazaki.com/
218,佐々木 京助,佐々木病院,外科,759-1232,山口県山口市阿東篠目,090-6301-3102,131.53679,34.28834,0.7589339229372176,1,http://ito.org/
219,小林 裕樹,小林医院,耳鼻科,794-1302,愛媛県今治市大三島町大見,090-6601-4732,133.00102,34.26562,0.2768526994867623,1,https://www.kato.org/
220,佐藤 結衣,佐藤クリニック,眼科,798-3332,愛媛県宇和島市津島町須下,070-1058-5849,132.39761,33.084,0.5638598758695789,0,http://www.miura.com/
221,鈴木 春香,鈴木病院,内科,791-4323,愛媛県松山市二神,090-9879-1912,132.48643,33.8602,0.48993974135683316,1,https://yamada.jp/
222,田中 里佳,田中医院,内科,946-0031,新潟県魚沼市原虫野,99-1358-4115,138.96559,37.19872,0.524816101856289,1,http://takahashi.com/
223,藤井 浩,藤井クリニック,外科,182-0004,東京都調布市入間町一丁目,090-9640-7151,139.58618,35.65305,0.5549222732295442,1,http://watanabe.com/
224,藤田 裕樹,藤田病院,内科,834-0073,福岡県八女市立花町下辺春,070-9639-1118,130.59316,33.16664,0.4928142948083952,0,https://www.nakagawa.com/
225,小林 康弘,小林医院,外科,775-0412,徳島県海部郡海陽町小川,090-7800-7437,134.30483,33.7206,0.284154387322036,1,http://kato.jp/
226,山崎 美加子,山崎クリニック,耳鼻科,872-1404,大分県国東市国見町千燈,090-7811-0101,131.59586,33.62646,0.5433896347698653,1,https://suzuki.jp/
227,阿部 美加子,阿部病院,眼科,750-0095,山口県下関市六連島,070-2512-0193,130.85177,34.00112,0.7933067260088015,0,https://ishii.jp/
228,青木 裕樹,青木医院,内科,436-0117,静岡県掛川市幡鎌,080-1680-3708,137.94922,34.81838,0.5659080346590739,1,https://www.hayashi.com/
229,小川 明美,小川クリニック,内科,669-2462,兵庫県丹波篠山市真南条上,090-6377-4764,135.20669,35.03905,0.8646623205019485,1,http://saito.com/
230,中村 千代,中村病院,外科,238-0243,神奈川県三浦市三崎五丁目,090-7261-5246,139.53018,35.14035,0.7218769648165585,1,https://www.nakajima.jp/
231,渡辺 桃子,渡辺医院,内科,329-2153,栃木県矢板市高塩,070-4521-2816,139.89334,36.7737,0.09501346927486765,0,http://matsumoto.jp/
232,田中 香織,田中クリニック,外科,501-5231,岐阜県郡上市白鳥町石徹白,080-8257-5038,136.75649,36.07806,0.7819975832786645,1,http://mori.com/
233,石井 直人,石井病院,耳鼻科,503-2501,岐阜県揖斐郡揖斐川町春日美束,090-8469-8098,136.42963,35.51048,0.7336054119672522,1,http://www.endo.org/
234,鈴木 亮介,鈴木医院,眼科,993-0000,山形県長井市（その他）,080-9564-5911,139.86946,38.22166,0.07918854047571455,0,https://suzuki.jp/
235,吉田 陽子,吉田クリニック,内科,969-6273,福島県大沼郡会津美里町八木沢萬七沢,99-2922-7655,139.7969,37.47451,0.10021385920563342,1,http://www.sasaki.org/
236,松本 結衣,松本病院,内科,959-4535,新潟県東蒲原郡阿賀町神谷甲,08-3201-1360,139.40371,37.60298,0.635361897779747,1,https://hayashi.jp/
237,佐々木 英樹,佐々木医院,外科,919-0114,福井県南条郡南越前町小倉谷,090-2432-2264,136.29919,35.78537,0.41096325048094695,1,http://ishikawa.jp/
238,松本 さゆり,松本クリニック,内科,401-0338,山梨県南都留郡富士河口湖町富士ヶ嶺,080-2691-9736,138.60899,35.40778,0.8233741020651671,0,https://matsumoto.jp/
239,山本 翼,山本病院,外科,437-1218,静岡県磐田市南田伊兵衛新田,080-4669-9593,137.88827,34.63362,0.1959921555479095,1,https://watanabe.jp/
240,山口 千代,山口医院,耳鼻科,509-4107,岐阜県高山市国府町西門前,090-2462-8712,137.25283,36.24033,0.7271940611673152,1,http://saito.com/
241,太田 里佳,太田クリニック,眼科,917-0361,福井県大飯郡おおい町名田庄木谷,81-7782-1502,135.7326,35.42252,0.8292464376400027,0,https://www.nishimura.jp/
242,伊藤 里佳,伊藤病院,内科,371-0811,群馬県前橋市朝倉町三丁目,070-5811-9541,139.09383,36.3671,0.096220018700096,1,http://www.yamada.org/
243,遠藤 結衣,遠藤医院,内科,831-0045,福岡県大川市大野島,080-4734-6355,130.34955,33.19763,0.036105404858608914,1,https://www.kondo.com/
244,中川 晃,中川クリニック,外科,830-0413,福岡県三潴郡大木町上牟田口,080-6310-0754,130.42626,33.1973,0.0983425177353967,1,https://www.abe.com/
245,中村 裕美子,中村病院,内科,684-0104,島根県隠岐郡知夫村薄毛,48-5528-4687,133.05993,35.93223,0.9593726908820372,0,https://www.saito.com/
246,山崎 さゆり,山崎医院,外科,321-2714,栃木県日光市土呂部,090-0298-2840,139.6094,36.90613,0.01005125838641785,1,http://www.sato.jp/
247,山本 直樹,山本クリニック,耳鼻科,969-5132,福島県会津若松市大戸町上小塩,070-7849-2733,139.94451,37.36061,0.8817870436683909,1,http://suzuki.com/
248,近藤 学,近藤病院,眼科,756-0021,山口県山陽小野田市高畑,97-1091-6948,131.19627,34.05019,0.23475930924735589,0,http://www.tanaka.jp/
249,山崎 洋介,山崎医院,内科,930-0944,富山県富山市開発,56-3848-5351,137.25,36.63357,0.6430591444566915,1,http://www.suzuki.jp/
250,松本 裕太,松本クリニック,内科,746-0019,山口県周南市臨海町,090-6318-0788,131.7422,34.05815,0.8960827964541584,1,https://kimura.com/
251,清水 涼平,清水病院,外科,378-0312,群馬県沼田市利根町根利,090-3642-0905,139.23145,36.61925,0.8222094792664786,1,http://ikeda.com/
252,池田 陽一,池田医院,内科,506-1421,岐阜県高山市奥飛騨温泉郷神坂,080-0670-9137,137.54115,36.32295,0.6162073310151415,0,http://www.kato.com/
253,岡田 拓真,岡田クリニック,外科,847-0131,佐賀県唐津市神集島,080-0237-0650,129.94876,33.57457,0.2624788162496615,1,https://hayashi.com/
254,吉田 真綾,吉田病院,耳鼻科,379-1722,群馬県利根郡みなかみ町夜後,080-8580-1445,139.0615,36.77196,0.44754558373209163,1,https://yoshida.jp/
255,吉田 加奈,吉田医院,眼科,836-0845,福岡県大牟田市正山町,080-3540-8606,130.43852,33.02038,0.2686247435531651,0,https://www.nakajima.jp/
256,高橋 千代,高橋クリニック,内科,509-0238,岐阜県可児市大森,94-7350-2146,137.07594,35.39933,0.2651331901071211,1,http://yamamoto.jp/
257,渡辺 健一,渡辺病院,内科,872-1501,大分県東国東郡姫島村稲積,05-0016-9243,131.75823,33.7648,0.09813748490248908,1,http://www.kobayashi.jp/
258,山本 健一,山本医院,外科,939-1723,富山県南砺市利波河,080-5594-9440,136.91946,36.54437,0.6576037727929471,1,http://yoshida.jp/
259,中島 桃子,中島クリニック,内科,501-0811,岐阜県揖斐郡揖斐川町塚,51-9412-9119,136.42476,35.74266,0.5059643651377694,0,http://www.watanabe.jp/
260,藤原 幹,藤原病院,外科,649-3142,和歌山県西牟婁郡すさみ町江住,67-4413-8389,135.59844,33.50195,0.19492410209539768,1,http://www.kimura.jp/
261,山口 翼,山口医院,耳鼻科,506-1100,岐阜県飛騨市神岡町大多和,090-8941-5846,137.37757,36.45666,0.7536601035006063,1,http://yamada.com/
262,鈴木 裕太,鈴木クリニック,眼科,409-2301,山梨県南巨摩郡南部町上佐野,080-7413-8086,138.51069,35.31228,0.9339551413095423,0,http://www.suzuki.jp/
263,山崎 香織,山崎病院,内科,438-0807,静岡県磐田市富里,090-1491-5475,137.82641,34.75453,0.09689698145143366,1,http://yoshida.jp/
264,吉田 直子,吉田医院,内科,270-0157,千葉県流山市平和台三丁目,090-5251-3031,139.90336,35.85013,0.024785901678076816,1,http://nakajima.net/
265,高橋 千代,高橋クリニック,外科,857-4709,長崎県北松浦郡小値賀町野崎郷,070-9099-0895,129.21538,33.17456,0.5597164769998672,1,http://okada.com/
266,福田 篤司,福田病院,内科,428-0501,静岡県静岡市葵区小河内,070-8427-3175,138.15188,35.34626,0.7966168241779866,0,https://ishikawa.jp/
267,伊藤 桃子,伊藤医院,外科,626-0055,京都府宮津市鏡ヶ浦,07-6327-6926,135.28899,35.57534,0.7202515112589607,1,http://fukuda.net/
268,高橋 里佳,高橋クリニック,耳鼻科,720-1145,広島県福山市駅家町今岡,070-7166-5309,133.31332,34.52825,0.6395471788870942,1,https://www.ito.com/
269,山口 幹,山口病院,眼科,689-4424,鳥取県日野郡江府町御机,080-1015-7508,133.56685,35.36006,0.5334579873575953,0,https://kimura.com/
270,山田 知実,山田医院,内科,501-5303,岐阜県郡上市高鷲町大鷲,080-8454-8523,136.90061,35.95176,0.7450554498705918,1,http://www.yamamoto.jp/
271,林 翔太,林クリニック,内科,781-6401,高知県安芸郡奈半利町甲,090-7387-4022,133.96431,33.34395,0.9068800251762975,1,http://tanaka.com/
272,近藤 美加子,近藤病院,外科,718-0302,岡山県新見市哲多町花木,080-9824-9413,133.4667,34.92737,0.27698224766933743,1,http://www.takahashi.net/
273,石川 知実,石川医院,内科,409-0301,山梨県北都留郡丹波山村奥秋,090-1834-2483,138.89407,35.79725,0.808644662052772,0,http://takahashi.jp/
274,太田 拓真,太田クリニック,外科,626-0008,京都府宮津市万年,080-4682-5104,135.17013,35.53752,0.7980200914745146,1,http://www.fujiwara.jp/
275,斎藤 結衣,斎藤病院,耳鼻科,409-0114,山梨県上野原市鶴島,080-5941-6529,139.1278,35.60112,0.1283569589464082,1,https://kato.com/
276,鈴木 直樹,鈴木医院,眼科,432-0000,静岡県浜松市天竜区（その他）,090-0650-6674,137.86784,35.0638,0.9783661286688965,0,http://www.matsuda.com/
277,小川 千代,小川クリニック,内科,437-0203,静岡県周智郡森町鍛冶島,68-2405-3988,137.9641,34.89869,0.5574623304607753,1,https://www.suzuki.jp/
278,藤田 学,藤田病院,内科,781-2323,高知県吾川郡いの町小川樅ノ木山,23-5505-8752,133.23619,33.68598,0.9077141447105322,1,https://suzuki.com/
279,三浦 淳,三浦医院,外科,669-2701,兵庫県丹波篠山市川阪,080-9749-6775,135.25418,35.13892,0.4951608569358187,1,http://kato.com/
280,遠藤 桃子,遠藤クリニック,内科,999-1441,山形県西置賜郡小国町驚,080-9324-2608,139.83005,38.2601,0.4599788947502519,0,http://www.nishimura.jp/
281,山口 桃子,山口病院,外科,685-0412,島根県隠岐郡隠岐の島町布施,72-7142-5204,133.36838,36.31994,0.6115289475256807,1,https://fujita.net/
282,加藤 智也,加藤医院,耳鼻科,927-0311,石川県鳳珠郡能登町瑞穂,090-4331-8511,137.02734,37.27602,0.9949446305599273,1,http://www.kimura.com/
283,森 陽一,森クリニック,眼科,437-1621,静岡県御前崎市御前崎,07-5287-2984,138.18643,34.56819,0.5766152737455845,0,https://kimura.jp/
284,高橋 美加子,高橋病院,内科,514-2101,三重県津市美里町高座原,070-3474-8706,136.3966,34.75229,0.21139578878897358,1,https://www.sato.jp/
285,山田 健一,山田医院,内科,370-1402,群馬県藤岡市譲原,090-5821-0004,139.0229,36.14797,0.9524418389990352,1,https://www.suzuki.com/
286,池田 真綾,池田クリニック,外科,696-0225,島根県邑智郡邑南町上田所,080-5343-9661,132.51385,34.81879,0.6480504838766876,1,https://www.fujiwara.com/
287,木村 あすか,木村病院,内科,325-0117,栃木県那須塩原市湯宮,070-6723-1583,139.90175,36.99329,0.556972359054901,0,http://yoshida.jp/
288,山本 亮介,山本医院,外科,747-0056,山口県防府市古祖原,51-1833-6742,131.54985,34.05673,0.020919115758841422,1,http://www.abe.org/
289,高橋 直子,高橋クリニック,耳鼻科,399-0700,長野県塩尻市（その他）,080-6292-8863,137.92514,35.99017,0.15915078436954488,1,https://endo.net/
290,井上 康弘,井上病院,眼科,870-0854,大分県大分市羽屋,080-5848-7947,131.60325,33.21716,0.35193663452262647,0,https://www.sakamoto.org/
291,山口 幹,山口医院,内科,649-2612,和歌山県西牟婁郡すさみ町口和深,080-5735-4647,135.46808,33.49866,0.6272272745382451,1,https://yamashita.jp/
292,吉田 浩,吉田クリニック,内科,957-0333,新潟県新発田市田貝,080-7112-1827,139.46189,37.91251,0.6627185283252838,1,http://www.hasegawa.jp/
293,高橋 くみ子,高橋病院,外科,925-0446,石川県羽咋郡志賀町富来地頭町,070-9009-8199,136.74142,37.13345,0.5450599386178593,1,https://www.sasaki.jp/
294,阿部 京助,阿部医院,内科,959-0228,新潟県燕市高木,090-1039-6969,138.85646,37.64499,0.9309010785077919,0,http://www.yamamoto.jp/
295,山下 陽一,山下クリニック,外科,694-0302,島根県大田市水上町福原,080-2497-9253,132.45543,35.10157,0.9433239392932324,1,http://www.yamamoto.jp/
296,佐藤 陽一,佐藤病院,耳鼻科,769-2305,香川県さぬき市前山,13-7664-6039,134.20857,34.23427,0.7910276093284025,1,http://fujiwara.jp/
297,松本 健一,松本医院,眼科,401-0332,山梨県南都留郡富士河口湖町西湖,070-7047-5491,138.6931,35.51656,0.08302239664286704,0,https://okamoto.org/
298,山口 加奈,山口クリニック,内科,508-0101,岐阜県中津川市苗木,090-0750-8504,137.49294,35.53781,0.4843108307761752,1,https://yamamoto.net/
299,佐藤 京助,佐藤病院,内科,811-5105,長崎県壱岐市郷ノ浦町小牧西触,080-7391-3772,129.65434,33.78664,0.0786391877077458,1,http://www.tanaka.jp/
300,鈴木 真綾,鈴木医院,外科,526-0106,滋賀県長浜市野寺町,070-5431-4853,136.22738,35.40096,0.8028083121383333,1,http://suzuki.net/
301,山下 京助,山下クリニック,内科,637-1221,奈良県吉野郡十津川村内野,090-2390-8399,135.72035,34.06089,0.9072491652455646,0,https://www.matsuda.jp/
302,加藤 洋介,加藤病院,外科,857-3103,長崎県西海市江島,070-6171-3711,129.3704,33.02411,0.6333411393567774,1,http://yoshida.com/
303,石川 和也,石川医院,耳鼻科,914-0006,福井県敦賀市越坂,070-8234-8789,136.1094,35.6796,0.4841156306808605,1,https://watanabe.jp/
304,岡本 美加子,岡本クリニック,眼科,630-8114,奈良県奈良市芝辻町四丁目,080-4191-6181,135.81207,34.68893,0.7028530465582555,0,http://watanabe.com/
305,山口 明美,山口病院,内科,382-0000,長野県須坂市八町,080-2429-2951,138.31054,36.62445,0.5332629674667044,1,https://sato.org/
306,藤田 直人,藤田医院,内科,637-1661,奈良県吉野郡十津川村重里,090-8957-8344,135.74676,33.95696,0.8810000992640815,1,http://www.okamoto.com/
307,山口 くみ子,山口クリニック,外科,745-0511,山口県周南市中須北,070-1553-7754,131.94337,34.1212,0.23339727204470473,1,https://okamoto.org/
308,佐藤 里佳,佐藤病院,内科,777-0302,徳島県美馬市木屋平（その他）,090-3477-2587,134.21309,33.89996,0.5716104385665836,0,http://www.yamazaki.com/
309,渡辺 直樹,渡辺医院,外科,381-2424,長野県長野市信州新町左右,070-6359-6294,137.89824,36.53454,0.3302961909996063,1,https://www.saito.com/
310,渡辺 陽子,渡辺クリニック,耳鼻科,644-1214,和歌山県日高郡日高川町上初湯川,090-1035-3775,135.43751,34.02576,0.31771177792827554,1,http://www.sakamoto.com/
311,鈴木 陽子,鈴木病院,眼科,445-0885,愛知県西尾市行用町,090-1648-6365,137.01955,34.83249,0.18625077596223683,0,https://www.saito.jp/
312,福田 篤司,福田医院,内科,778-0104,徳島県三好市西祖谷山村榎,090-8739-8949,133.78091,33.86317,0.7070431636916444,1,https://www.kato.jp/
313,渡辺 桃子,渡辺クリニック,内科,739-0303,広島県広島市安芸区上瀬野南一丁目,080-1132-9196,132.61551,34.4126,0.2589889889070396,1,http://ikeda.jp/
314,林 零,林病院,外科,714-1412,岡山県井原市美星町東水砂,080-7563-3378,133.55726,34.66333,0.9437273973419862,1,https://aoki.net/
315,加藤 健一,加藤医院,内科,759-5332,山口県下関市豊北町角島,080-4146-7778,130.8344,34.38112,0.08695978739636523,0,https://fujita.com/
316,中島 裕美子,中島クリニック,外科,952-3206,新潟県佐渡市見立,14-5237-7094,138.6014,38.29544,0.8060146653507644,1,http://miura.net/
317,清水 くみ子,清水病院,耳鼻科,725-0003,広島県竹原市新庄町,070-8558-1300,132.89185,34.39197,0.6880225406044953,1,http://fujita.net/
318,坂本 直樹,坂本医院,眼科,927-0205,石川県鳳珠郡穴水町宇加川,08-2037-1501,137.10962,37.22092,0.23627710721699213,0,https://nakamura.jp/
319,加藤 陽一,加藤クリニック,内科,742-2922,山口県大島郡周防大島町沖家室島,090-6235-6228,132.38274,33.80224,0.39610601907005205,1,https://sato.net/
320,橋本 さゆり,橋本病院,内科,529-0708,滋賀県長浜市西浅井町沓掛,090-7151-8667,136.12233,35.54459,0.323714852466102,1,https://www.ikeda.com/
321,田中 幹,田中医院,外科,421-2305,静岡県静岡市葵区中平,080-1729-1128,138.34901,35.16943,0.7665339560008921,1,http://yamaguchi.com/
322,山田 千代,山田クリニック,内科,775-0511,徳島県海部郡海陽町久尾,070-7042-4510,134.1927,33.66097,0.9325934349849431,0,https://www.nakamura.net/
323,加藤 結衣,加藤病院,外科,959-2600,新潟県胎内市古舘,080-1542-7795,139.40405,38.09082,0.9101475586399358,1,https://kimura.com/
324,阿部 太郎,阿部医院,耳鼻科,872-1651,大分県国東市国東町浜,39-9229-3481,131.67427,33.6381,0.5112880168128673,1,http://www.sato.net/
325,小林 香織,小林クリニック,眼科,625-0154,京都府舞鶴市小橋,94-0223-0134,135.3851,35.62025,0.5809583423969998,0,http://ito.jp/
326,遠藤 花子,遠藤病院,内科,794-2500,愛媛県越智郡上島町（その他）,090-4728-3416,133.41809,34.21739,0.8700715464599665,1,https://www.yoshida.com/
327,池田 さゆり,池田医院,内科,680-0405,鳥取県八頭郡八頭町隼郡家,00-2161-6597,134.26404,35.39335,0.8966973602569811,1,https://www.takahashi.org/
328,山本 康弘,山本クリニック,外科,781-2100,高知県吾川郡いの町（その他）,080-4555-6908,133.31526,33.68026,0.79219756755701,1,http://www.maeda.com/
329,長谷川 浩,長谷川病院,内科,515-1506,三重県松阪市飯高町田引,070-1661-3115,136.28702,34.424,0.7295286267247496,0,http://fujiwara.jp/
330,山崎 知実,山崎医院,外科,923-0996,石川県小松市草野町,58-5393-6387,136.38383,36.41626,0.15585376311448107,1,http://maeda.com/
331,山口 里佳,山口クリニック,耳鼻科,529-0273,滋賀県長浜市高月町西野,070-0601-9547,136.1727,35.47396,0.9521276699297219,1,http://www.goto.org/
332,山本 くみ子,山本病院,眼科,787-0772,高知県四万十市横瀬,43-9259-1299,132.81475,33.00832,0.05830748963728727,0,https://www.hasegawa.jp/
333,福田 英樹,福田医院,内科,952-0623,新潟県佐渡市田野浦,070-7079-5235,138.21753,37.84552,0.43892640540623507,1,http://ikeda.net/
334,斎藤 聡太郎,斎藤クリニック,内科,729-3423,広島県府中市上下町矢野,47-9759-2718,133.08064,34.66408,0.32221219923220334,1,https://www.kobayashi.net/
335,井上 幹,井上病院,外科,949-5223,新潟県長岡市小国町八王子,080-0985-8558,138.67859,37.29306,0.4187198887616328,1,http://ikeda.com/
336,山下 桃子,山下医院,内科,779-5328,徳島県三好市山城町粟山,36-8148-4545,133.70839,33.86731,0.2662015246434334,0,https://www.yamada.com/
337,佐々木 香織,佐々木クリニック,外科,999-7541,山形県鶴岡市西目,29-3034-4846,139.73742,38.73051,0.5666708944185985,1,http://www.yamada.jp/
338,田中 拓真,田中病院,耳鼻科,732-0032,広島県広島市東区上温品四丁目,090-5532-5102,132.51847,34.42788,0.30743696140020904,1,http://matsumoto.com/
339,高橋 知実,高橋医院,眼科,847-0405,佐賀県唐津市鎮西町馬渡島,080-6235-2214,129.7029,33.57799,0.31748715340102973,0,http://www.tanaka.org/
340,田中 千代,田中クリニック,内科,197-0822,東京都あきる野市小川東一丁目,070-7072-2978,139.3263,35.71422,0.6653795488172737,1,https://www.hasegawa.jp/
341,遠藤 治,遠藤病院,内科,928-0055,石川県輪島市上大沢町,63-8041-6618,136.77087,37.39311,0.5420215193196384,1,https://okamoto.jp/
342,山本 あすか,山本医院,外科,745-1131,山口県周南市戸田,090-0978-7819,131.68147,34.08315,0.5696117205817888,1,https://sakamoto.org/
343,佐藤 英樹,佐藤クリニック,内科,822-0121,福岡県宮若市湯原,080-3986-9431,130.5884,33.68852,0.271253429008949,0,https://www.takahashi.jp/
344,岡本 英樹,岡本病院,外科,791-0113,愛媛県松山市白水台五丁目,070-0175-6135,132.77532,33.87017,0.37789028937933955,1,https://www.shimizu.jp/
345,山田 里佳,山田医院,耳鼻科,629-0122,京都府南丹市八木町青戸,070-0221-5062,135.54971,35.07959,0.10488381942041214,1,http://www.kondo.jp/
346,岡田 零,岡田クリニック,眼科,669-5211,兵庫県朝来市和田山町平野,070-6199-1053,134.83202,35.34004,0.712023077052251,0,https://endo.jp/
