id,name,hospital_name,expert,postal,street_address,phone_number,address_x,address_y,congestion,possible,url
606,佐藤 裕太,佐藤医院,内科,391-0115,長野県諏訪郡原村原山,21-4938-7857,138.36113999999998,35.97303,0.8102055883222273,1,http://suzuki.jp/
607,小林 洋介,小林クリニック,内科,763-0108,香川県丸亀市広島町小手島,08-1376-1542,133.60723000000002,34.40027,0.19423369488681289,1,https://saito.com/
613,林 洋介,林クリニック,内科,747-0832,山口県防府市野島,070-9425-8429,131.69623,33.84297,0.3692611980484607,1,https://fukuda.org/
614,渡辺 学,渡辺病院,内科,999-1216,山形県西置賜郡小国町東滝,090-8927-1152,139.77173,37.91556,0.12225400227268235,1,https://sato.org/
620,斎藤 真綾,斎藤病院,内科,935-0272,富山県氷見市岩瀬,080-3734-7840,136.86495,36.82439,0.9056934156509368,1,https://www.matsuda.com/
621,鈴木 桃子,鈴木医院,内科,847-0004,佐賀県唐津市養母田,070-3307-8383,129.97419,33.41285,0.029607957190037507,1,https://www.maeda.jp/
627,山口 千代,山口医院,内科,757-0217,山口県宇部市矢矯,070-8783-5987,131.25072,34.08016,0.9655556439205236,1,http://sasaki.jp/
628,田中 陽子,田中クリニック,内科,404-0026,山梨県甲州市塩山上小田原,090-7531-2638,138.85224,35.72334,0.6612001884793002,1,http://www.okamoto.com/
634,後藤 聡太郎,後藤クリニック,内科,968-0003,福島県大沼郡金山町沼沢植木阿多山,75-7941-5994,139.60323,37.441,0.22194344749621409,1,http://yamamoto.com/
635,佐々木 千代,佐々木病院,内科,259-1304,神奈川県秦野市堀山下,070-9878-0671,139.13245,35.46549,0.10227721124015854,1,https://ishikawa.net/
641,前田 浩,前田病院,内科,919-0204,福井県南条郡南越前町上野,91-2417-4218,136.21929,35.832029999999996,0.30520354535472016,1,http://yamaguchi.com/
642,山口 和也,山口医院,内科,470-0355,愛知県豊田市大畑町,080-9918-1655,137.11819,35.163779999999996,0.4742055211785956,1,https://yoshida.jp/
648,鈴木 康弘,鈴木医院,内科,424-0905,静岡県静岡市清水区駒越西一丁目,090-6295-3070,138.54263,34.89972,0.5577739866237638,1,https://www.mori.com/
649,村上 あすか,村上クリニック,内科,919-1454,福井県三方上中郡若狭町遊子,080-2737-1140,135.86563,35.59983,0.5509219152596436,1,https://www.tanaka.com/
655,加藤 結衣,加藤クリニック,内科,761-3110,香川県香川郡直島町家島,070-3389-3794,133.99919,34.47831,0.7751952104089609,1,https://kato.com/
656,石川 舞,石川病院,内科,648-0305,奈良県吉野郡野迫川村北股,49-8043-0226,135.6515,34.1384,0.2280857401916213,1,http://murakami.jp/
662,斉藤 里佳,斉藤病院,内科,408-0015,山梨県北杜市高根町下黒澤,090-0439-7441,138.40431999999998,35.788909999999994,0.4491043074504495,1,https://www.tanaka.com/
663,小川 香織,小川医院,内科,325-0112,栃木県那須塩原市油井,75-8520-1194,139.95332,37.04605,0.2492268256183574,1,https://www.sato.jp/
669,近藤 千代,近藤医院,内科,690-1405,島根県松江市八束町入江,080-8925-0750,133.15437,35.50336,0.4823170745347112,1,https://nakamura.com/
670,高橋 京助,高橋クリニック,内科,709-3123,岡山県岡山市北区建部町土師方,080-9935-6880,133.94342,34.861670000000004,0.10281816666733612,1,http://www.suzuki.org/
676,佐藤 直子,佐藤クリニック,内科,965-0124,福島県会津若松市北会津町宮袋,070-2370-3775,139.85408999999999,37.4878,0.3484523368724851,1,http://takahashi.jp/
677,清水 美加子,清水病院,内科,389-0500,長野県東御市（その他）,090-2713-1249,138.48176,36.44017,0.04095611609571792,1,https://www.kato.jp/
683,清水 翼,清水病院,内科,669-2702,兵庫県丹波篠山市本郷,070-4819-0473,135.25488,35.144059999999996,0.181827622523565,1,http://matsuda.jp/
684,森 翼,森医院,内科,667-1121,兵庫県養父市外野,11-5568-7892,134.57147,35.36892,0.7637808801621296,1,http://www.mori.jp/
690,坂本 裕美子,坂本医院,内科,135-0062,東京都江東区東雲一丁目,080-4414-3946,139.79679,35.64687,0.9038577466719766,1,https://inoue.jp/
691,鈴木 香織,鈴木クリニック,内科,441-3214,愛知県豊橋市城下町,56-3920-0559,137.39549,34.55847,0.1642632868123458,1,http://www.hasegawa.com/
697,三浦 明美,三浦クリニック,内科,640-0103,和歌山県和歌山市加太,04-8942-9322,135.08041,34.269940000000005,0.02042449477702235,1,https://sato.com/
698,清水 くみ子,清水病院,内科,939-1837,富山県南砺市大宮野新,090-4764-4580,136.89206000000001,36.5142,0.469616773657596,1,http://www.saito.org/
